ig_book,ig_no,phi_no,header,location,tqp,taq,cross_cen,tpq_bce,taq_bce,tpq_cen,taq_cen,analysis_cen,text
IG II²,10902,13379,"[ ]
Att. — s. II a.

See also:
Agora XVII 739",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Αττικε χρηστε χαιρε
IG II²,11060,13533,"[ ]
Att. — ante med. s. IV a.

See also:
Agora XVII 760",Athens,NA,350,NA,TRUE,TRUE,NA,400,400,"Δεξιππος, Διαυλος χρηστοι"
IG II²,11066,13539,"[ ]
Att. — s. IV a.

See also:
Agora XVII 761",Athens,400,301,FALSE,TRUE,TRUE,400,400,400,Δημαινετη Σιμον Α[]ικρατεια(?)
IG II²,11073,13546,"[ ]
Att. — med. s. IV a.

See also:
Agora XVII 763",Athens,375,325,FALSE,TRUE,TRUE,400,400,400,Δημητρια
IG II²,11136,13610,"[ ]
Att. — s. II a.

See also:
Agora XVII 771",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Δημω Δημοκλεους
IG II²,11229,13706,"[ ]
Att. — s. II a.

See also:
Agora XVII 787",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,[]ωρις []οδισιου
IG II²,11296,13776,"[ ]
Att. — med. s. IV a.

See also:
Agora XVII 801",Athens,375,325,FALSE,TRUE,TRUE,400,400,400,Επιτελης
IG II²,11466,13950,"[ ]
Att. — ante med. s. IV a.

See also:
Agora XVII 827",Athens,NA,350,NA,TRUE,TRUE,NA,400,400,"Ευρυμαχου ψυχην και υπερφιαλος διανοιας | αιθηρ υγρος εχει, σωμα δε τυνβος οδε |"
IG II²,11490,13975,"[ ]
Att. — post fin. s. IV a.

See also:
Agora XVII 830",Athens,300,NA,NA,TRUE,TRUE,300,NA,300,Ευτυχος
IG II²,11500,13985,"[ ]
Att. — s. IV a.

See also:
Agora XVII 831",Athens,400,301,FALSE,TRUE,TRUE,400,400,400,Ευφανης Μυρ — —
IG II²,11577,14066,"[ ]
Att. — s. III a.

See also:
Agora XVII 843",Athens,300,201,FALSE,TRUE,TRUE,300,300,300,Ηδιστη
IG II²,11773a,14268,"[ ]
Att. — s. III a. — IG II² 11773a Add. (pt. 3.2 p. 896)

See also:
Agora XVII 869",Athens,300,201,FALSE,TRUE,TRUE,300,300,300,Καλλικλη[] — —
IG II²,11785,14280,"[ ]
Att. — c. 360 a.

See also:
Agora XVII 870",Athens,360,360,FALSE,TRUE,TRUE,400,400,400,Καλ[]ιππη Καλ[]κλεο[]
IG II²,11845a,14342,"[ ]
Att. — s. II a. — IG II² 11845a Add. (pt. 3.2 p. 896)

See also:
Agora XVII 879",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Κιττος Καδου
IG II²,11890,14390,"[ ]
Att. — s. IV/III a.

See also:
Agora XVII 889",Athens,400,201,TRUE,TRUE,TRUE,400,300,300,Κομψη
IG II²,12023,14523,"[ ]
Att. — s. II a.

See also:
Agora XVII 901",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Μα[]θακ[]
IG II²,12101,14602,"[ ]
Att. — s. III/II a.

See also:
Agora XVII 912",Athens,300,101,TRUE,TRUE,TRUE,300,200,200,Μενισκος
IG II²,12133,14635,"[ ]
Att. — post med. s. IV a.

See also:
Agora XVII 918",Athens,350,NA,NA,TRUE,TRUE,400,NA,400,Μικιας χρηστ[]
IG II²,12139,14640,"[ ]
Att. — s. IV a.

See also:
Agora XVII 919",Athens,400,301,FALSE,TRUE,TRUE,400,400,400,Μιλτιαδ[] []λυμπιο[]
IG II²,12175a,14678,"[ ]
Att. — s. II a. — IG II² 12175 Add. (pt. 3.2 p. 896)

See also:
Agora XVII 923",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Μοσχιων Διοσκουριδου χαιρε
IG II²,12204a,14708,"[ ]
Att. — fin. s. IV a. — IG II² 12204a Add. (pt. 3.2 p. 896)

See also:
Agora XVII 475MDAI(A) 67 (1942) 215,20",Athens,350,301,FALSE,TRUE,TRUE,400,400,400,[]υριν[] []ρατω[] []κλ — —
IG II²,12278,14787,"[ ]
Att. — ante med. s. IV a.

See also:
Agora XVII 931",Athens,NA,350,NA,TRUE,TRUE,NA,400,400,Νικιας  Πλα[]
IG II²,12302,14812,"[ ]
Att. — s. III a.

See also:
Agora XVII 935",Athens,300,201,FALSE,TRUE,TRUE,300,300,300,Νικοστρ[] Σιμι[] θυγατ[]
IG II²,12304,14814,"[ ]
Att. — s. II a.

See also:
Agora XVII 936",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Νικοστρατος
IG II²,12313,14823,"[ ]
Att. — s. III/II a.

See also:
Agora XVII 938",Athens,300,101,TRUE,TRUE,TRUE,300,200,200,Νικω Νικο — — ․․․ε — —
IG II²,12319,14829,"[ ]
Att. — s. II a.

See also:
Agora XVII 937",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,[]ικων []νυσιου — — ος
IG II²,12322,14832,"[ ]
Att. — s. IV a.

See also:
Agora XVII 940",Athens,400,301,FALSE,TRUE,TRUE,400,400,400,Νομηνιο[]
IG II²,12340,14850,"[ ]
Att. — s. III a.

See also:
Agora XVII 943",Athens,300,201,FALSE,TRUE,TRUE,300,300,300,Ξ[]φιλος Ξενοφωντ[]
IG II²,12360,14870,"[ ]
Att. — post med. s. IV a.

See also:
Agora XVII 946",Athens,350,NA,NA,TRUE,TRUE,400,NA,400,Ολυμπιας Συρου γυνη
IG II²,12446,14954,"[ ]
Att. — s. III/II a.

See also:
Agora XVII 955",Athens,300,101,TRUE,TRUE,TRUE,300,200,200,Περιγενης Σατυρισκου χρηστος
IG II²,12547a,15054,"[ ]
Att. — s. IV/III a. — IG II² 12547a Add. (pt. 3.2 p. 897)

See also:
Agora XVII 394",Athens,400,201,TRUE,TRUE,TRUE,400,300,300,Πυθια []μοδοτ[] ․․․․η — —
IG II²,12712a(bis),15218,"[ ]
Att. — s. II a. — IG II² 12712a Add. (pt. 3.2 p. 897)

See also:
Agora XVII 991",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Σωτηρις []ρηστη
IG II²,12732,15240,"[ ]
Att. — s. II a.

See also:
Agora XVII 989",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Σωσος
IG II²,12786,15294,"[ ]
Att. — s. IV a.

See also:
Agora XVII 200",Athens,400,301,FALSE,TRUE,TRUE,400,400,400,[]ιμο — —    Πολυστρατη Μαχινου εκ []υδαθηνα[]
IG II²,12844,15352,"[ ]
Att. — med. s. IV a.

See also:
Agora XVII 996",Athens,375,325,FALSE,TRUE,TRUE,400,400,400,Φαιδρων
IG II²,12845,15353,"[ ]
Att. — med. s. IV a.

See also:
Agora XVII 997",Athens,375,325,FALSE,TRUE,TRUE,400,400,400,Φαιδρωνιδης
IG II²,12867,15374,"[ ]
Att. — s. IV a.

See also:
Agora XVII 998",Athens,400,301,FALSE,TRUE,TRUE,400,400,400,Φανοδικη
IG II²,12936,15440,"[ ]
Att. — 365-340

See also:
Agora XVII 1002",Athens,365,340,FALSE,TRUE,TRUE,400,400,400,Φιλιππος Θαλιππος Θαλιαρχος
IG II²,12971/2,15475,"[ ]
Att. — s. III/II a.

See also:
Agora XVII 1005",Athens,300,101,TRUE,TRUE,TRUE,300,200,200,Φιλοστρατος
IG II²,13045,15547,"[ ]
Att. — s. II a.

See also:
Agora XVII 534",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,Χαιρο — — Λυσιμαχ — —
IG II²,13124,15617,"[ ]
Att. — s. II a.

See also:
Agora XVII 1031SEG 15:174",Athens,200,101,FALSE,TRUE,TRUE,200,200,200,․․ΙΦΗΤΗΙ — — — Ατθιδα την ολ — — αιαι της Μουσης — — οκταετιν ψυχ[] δακρυα δε στον[] αντι γαμων οιμ[] []ομ βαθυν εις Αχ[] εις πυρ δε σπ[]
IG VII,1,143477,"[ ]
Megaris — Megara — after 306 BC

See also:
SEG 33:350bis",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"επι βασιλεος Απολλοδωρου του Ευφρονιου, γραμματευς βουλας και δαμου Δαμεας Δαμοτελεος, εστραταγουν Δαμοτελης Δαμεα, Φωκινος Ευαλκου, Αριστοτιμος Μενεκρατεος, Θεδωρος Παγχαρεος, Προθυμος Ζευξιος, Τιμων Αγαθωνος επειδη τοι Αιγοστενιτα[] αναγγελλον Ζωιλογ Κελαινου Βοιωτιον, τον επι τοις στρατιωταις τοις εν Αιγοστενοις τεταγμενον υπο του βασιλεος Δαματριου, αυτον τε ευτακτον ειμεν και τους στρατιωτας παρεχειν ευτακτους, και ταλλα επιμελεισθαι καλως και ευνοως, και αξιουν αυτον δια ταυτα τιμαθημεν υπο τας πολιος, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, στεφανωσαι Ζωιλογ Κελαινου Βοιωτιογ χρυσεωι στεφανωι και ειμεν αυτομ πολιταν τας πολιος τας Μεγαρεωγ και εκγονους αυτου· ειμεν δε αυτωι και προεδριαν εμ πασι τοις αγωσι οις α πολις τιθητι αγγραψαι δε τοδε το δογμα τογ γραμματεα του δαμου εις σταλαν λιθιναν και ανθεμεν εις το Ολυμπιειον, οπως ειδωντι παντες οτι ο δαμος []εγαρεων τιμη τους αγαθον τι πρασσοντας η λογωι η εργωι υπερ τας πολιος η υπερ ταγ κωμαν"
IG VII,2,143478,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"επι βασιλεος Απολλοδωρου του Ευφρονιου, γραμματευοντος βουλαι και δαμωι Δαμεα Δαμοτελεος,                  εστραταγουν Δαμοτελης Δαμεα, Φωκινος Ευαλκου, Αριστοτιμος Μενεκρατεος, Θεδωρος Παγχαρεος, Προθυμος Ζευξιος, Τιμων Αγαθωνος επειδη Αγαθων Αρχιου []ργ[]ιος ευνους και χρησι μος εων διατελει τωι δαμωι, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, επαινεσαι τε αυτον αρετας ενεκα και ευνοιας, και ειμεν αυτον και εκγονους προξενους και ευεργετας τας πολιος, και ειμεν αυτωι γας και οικιας ε[]α[]χαγ και προεδριαν εμ πασι τοις αγωσι, οις α πολις τιθητι, και ατελειαγ και ασυλιαν εμ πολεμωι και ειραναι και κατα γαγ και κατα θαλασσαν αγγραψαι δε τοδε το δογμα τογ γραμματεα του δαμου εις σταλαν και ανθεμεν εις το Ολυμπιειον, []νερον ηι οτι ο δαμος ο Μεγαρεων []μη τους []υ[] και χρησιμους αυτωι"
IG VII,3,143479,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"επι βασιλεος Απολλοδωρου του Ευφρονιου, γραμματευς βουλας και δαμου Δαμεας Δαμοτελεος, εστραταγουν Δαμοτελης Δαμεα, Φωκινος Ευαλκου, Αριστοτιμος Μενεκρατεος, Θε{ο}δωρος {²⁶Θεδωρος}²⁶ Παγχ[]ρεος, Προθυμος Ζευξιος, Τιμων Αγαθωνος· επει[] Αλεξ[]ευς ευνους και χρησιμος εων διατελει τωι δαμωι, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, επαινεσαι αυτον αρετας ενεκα και ευνοιας, κα[] ειμεν αυτον και εκγονους προξενους και ευεργετας τας πολιος, και ειμεν αυτωι γας και οικιας επ[]ρχ[] και προεδριαν εμ πασι τοις αγωσι οις {αν} α πολις τιθητιν, και ατελειαν και ασυλιαν και εν πολεμωι και εν ειραναι και κατα γαγ και κατα θαλασσαν αγγραψαι δε τοδε το δογμα τον γραμματεα του δαμου ες σταλαν και []νθεμεν εις το Ολυμπιειον"
IG VII,4,143480,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"[]ς διατριβων επειδη Μυς Πρωτεα Ερεσιος ευνους εων και πρασσων τα συμφεροντα τωι δαμωι τωι Μεγαρεων διατελει, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, επαινεσαι τε αυτον αρετας ενεκα και ευνοιας τας εις τον δαμον τον Μεγαρεων, και ειμεν αυτον και εκγονους προξενους []ς πολιος τας Μεγαρεων· ειμεν δε αυτοις ατελειαν και ασυλιαν και εν πολεμωι και εν ειραναι και κατα γαγ και κατα θαλασσαν αγγραψαι δε τοδε το δογμα τον γραμματεα του δαμου []ν σταλαι και ανθ[]μεν εις το Ολυμπιειον βασιλευς Ευκλιας, εστραταγουν Φωκινος Ευαλκου, Αριστοτι[]νεκρατεος, Δαμοτ[]λης Δαμεα, Θεδωρος Παγχαρεος Προθυμος Ζευξιος, Τιμων Αγα[]νος, γραμματευς βουλας και δαμου               Ευπαλινος Ομοφρονος"
IG VII,5,143481,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"επειδη Κλεων Κλεωνος Ερυθραιος διατριβων παρ[] []ομ βασιλεα []ατριο[]νου[]γ και πρ[][]ω[] τα συμ[]ροντα τωι δαμωι τωι Μεγαρεων []τελ[]θαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, επαινεσαι αυτον αρετας ενεκα και ευνοιας τας εις τον δαμον τον Μεγ[]ν, []αι [] αυτογ και εκγον[]ς προξενους τας πολιο[] τα[] Μεγαρεων· ειμεν []ε []τωι []αι ατελει[] και []λιαγ και []ολεμωι και ε[] ειραναι και κατα []α[]αι κατα θαλασσαν· αγγρα[] δε τοδε το δογμα τον γραμματεα του δαμου [] ανθεμεν εις το Ολυμπιεον, αγ[]αι δε αυτογ και εις σταλαν ε[] []λλοι προξενοι βασιλευς []κλιας, ε[]τραταγουν Φωκινος Ευαλκου, Αριστοτιμος []ε[], Δαμ[]ς Δαμεα, Θ[]δωρος Παγχα[], []θυμος Ζευξιος, Τιμων Αγα[]νος, []αμμα[] βουλας και δαμου Ευπαλινος []φρο[]"
IG VII,6,143482,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"επε[] Φιλ[]ν Κλεωνος Ερυθραιος διατριβων παρα τομ βασιλεα []αματρι[]ν ευνους εωγ και πρασσων τα συμφεροντα τωι δαμωι τ[] Μεγαρ[] διατελει, αγαθαι τυχαι, δεδ[]χ[]ουλ[] και τωι δαμωι, επαινεσα[]υτον αρετας εν[]κα και ευνοιας []ας εις τον δαμον τον Μεγαρεωγ, και ειμεν αυτογ και εκγονους []ξενου[] τας πολιος τας Μεγαρεων· ειμεν δε αυτωι και ατελειαγ και ασυλιαγ και εμ πολεμωι και εν ειραναι και κατα γαγ και κατα θαλ[]σσαν· αγγραψαι δε τοδε το δογμα [] γραμματεα του δαμου εν σταλαι και ανθεμεν εις το Ολυμπιειον· αγγραψαι δε αυτογ και ε[]ς []περ και οι αλλοι προξενοι βασιλευς Ευκλιας, εστραταγουν Φωκινος Ευαλ[]ο[] []ενεκρατεος, Δαμοτελ[]μεα, Θεδωρος Παγχαρεος, Προθυμος Ζευξιος, Τι[]ω[]θωνος, γραμματευς βουλας και δαμου                  Ευπαλινος Ομοφρονος"
IG VII,7,143483,"[ ]
Megaris — Megara — after 306 BC",Megara,306,NA,NA,TRUE,TRUE,400,NA,400,"επειδ[] Ερμωναξ Ερμογενεος Τροζανιος διατελει ευνους εων τωι δαμωι τωι Μεγαρεων, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, προξενον ειμεν και ευεργεταν τας πολιος τας Μεγαρεων και εκγονους αυτου· ειμεν δε αυτωι και ατελειαγ και ασυλιαγ και κατα γαγ και κατα θαλασσαν και πολεμου και ειρανας, και οικιας εμπασιν αγγραψαι δε τοδε το δογμα τογ γραμματεα του δαμου εν σταλαι και ανθεμεν εις το Ολυμπιει[] βασιλευς Θεομαντος, εστραταγουν Φωκινος Ευαλκου, Αριστοτιμος Μενεκρατεος, Δαμοτελης Δαμεα, Θεδωρος Παγχαρεος, Προθυμος Ζευξιος, Τιμων Αγαθωνος, γραμματευς βουλας και δαμου Πασιων Δωροθεου"
IG VII,8,143484,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"επειδη Αγαθοκλης Αρχιδαμου Βοιωτιος ευνους εων διατελει και ευεργετας του δαμου του Μεγαρεων, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, προξενον αυτον ειμεγ και εκγονους αυτου τας πολιος τας Μεγαρεωγ καττον νομον· ειμεν δε αυτωι και οικιας εμπασιν και προεδριαν εμ πασι τοις αγωσιν οις α πολις τιθητι αγγραψατω δε το δογμα τοδε ο γραμματευς του δαμου εν σταλαι λιθιναι και ανθετω εις το Ολυμπιειον βασιλευς Πασιαδας, εστραταγουν Διονυσιος Πυρριδα, Δαμεας Ματροκλεος, Αντιφιλος Σμαχου, Μνασιθεος Πασιωνος, Ερκιων Τελητος, γραμματευς βουλας και δαμου Ιππων Παγχαρεος"
IG VII,9,143485,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"επειδη Διοκριτος Διοκριτου Αλικαρνασσευς ευνους εων διατελει τωι δαμωι τωι Μεγαρεων και χρειας παρεχεται τοις δεομενοις αει Μεγαρεων, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, προξενον ειμεγ και ευεργε ταν αυτογ και εκγονους τας πολιος τας Μεγαρεων· ειμεν δε αυτωι ασυλιαγ και κατα γαγ και κατα θαλασσαγ και εμ πολεμωι και εν ειραναι το δε δογμα τοδε αγγραψατω ο γραμματευς του δαμου εις σταλαν λιθιναγ και ανθετω εις το Ολυμπιειον βασιλευς Πασιαδας, εστραταγουν Διονυσιος Πυρριδα, Δαμεας Ματροκλεος, Αντιφιλος Σμαχου, Μνασιθεος Πασιωνος, Ερκιων Τελ[]τος, γραμματευς βουλας και []μο[] Ιππων  Παγχαρεος"
IG VII,10,143486,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"                 επι βασιλεος Πασιαδα, εγραμματευε βουλαι και δαμωι Ιππων Παγχαρεος, εστραταγουν Διονυσιος Πυρριδα, Δαμεας Ματροκλεος, Αντιφιλος Σμαχου, Μνασιθεος Πασιωνος, Ερκιων Τελητος· επειδη Τελεσιας Ταυριωνος, Πειθανοριδας Νικαιθου Φλειασιοι ευνοοι εοντες διατελουντι τωι δαμωι τωι Μεγαρεωγ και χρειας παρεχομενοι αει τωι δεομενωι τωμ πολιταν εμ παντι καιρωι, αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι, προξενους ειμεν αυτους και ευεργετας τας πολιος τας Μεγαρεωγ και εκγονους αυτων, υπαρχειν δε και ταλλα παντα αυτοις, []σα και τοις αλλοις προξενοις υπαρχ[]ντα εστι καττον νομον αγγραψ[] τοδε το δογμα, τογ γραμματεα του δαμου εις σταλαγ και ανθεμεν εις [] Ολυμπιειον"
IG VII,11,143487,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"επι βασιλεος Πασιαδα, εγραμματευε βουλαι και δαμωι Ιππων Παγχαρεος, εστραταγουν Διονυσιος Πυρριδα, Δαμεας Ματροκλεος, Αντιφιλος Σμαχου, Μνασιθεος Πασιωνος, Ερκιων Τελητος επειδη Μενανδρος Καλλικρατεος Μεγαλοπολιτας διατελει ευνους εωγ και πρασσων τα συμφεροντα τωι δαμωι, επαινεσαι τε αυτον αρετας ενεκα και []νοιας, και ειμεν αυτομ προξενογ και ευεργεταν τας πολιος τας Μεγαρεωγ και εκγονους αυτου· ειμεν δε αυτωι ατελειαγ και ασυλιαγ και κατα γαγ και κατα θαλασσαν []γραψατω δε τοδε το δογμα ο γραμματευς του δαμου εις σταλαγ και ανθετω εις το Ολυμπιειον"
IG VII,12,143488,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"επι βασιλεος Διογενεος, εγραμματευε βουλαι και δαμωι Ελιξος Ευ[]μου, εστραταγουν Παγχαρης Διοδωρου, Εριμνος Θεμναστου, Ευφαμος Ευκλειωνος, Τεισιων Αμφια, Μεγυλλος Σιλανου, εδοξε βουλαι και δαμωι· επειδη Ιππιας Περικλεος Ακαρναν εξ Αστακων διατελει ευνους εων τωι δαμωι τωι Μεγαρεωγ και χρειας αει τωι δεομενωι τωμ πολιταν παρεχ[]ται φιλοτιμως, αγαθαι τυχαι, προξενον ειμεν αυτογ και ευεργεταν τας πολιος τας Μεγαρεωγ και εκγονους αυτου αγγραψατω δε το δογμα τοδε ο γραμματευς του δαμου εις σταλαγ και ανθετω εις το Ολυμπιειον"
IG VII,13,143489,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"επι βασιλεος Διογενεος, εγραμματευε βουλαι και δαμωι Ελιξος Ευδαμου, εστραταγουν Π[]γ[]αρης []οδωρου, Εριμνος Θεμναστου, []φαμ[] Ευκλειωνος, Τεισιων Αμφια, Μεγυλλος Σιλανου, εδοξε βουλαι και δαμ[]· επειδη Νικατας Αρχεδαμου Επιδαυριος ευνους εων διατελει τωι δαμωι τωι Μεγαρεων, αγαθαι τυχαι, δε[] ται βουλαι και τωι δαμωι, προξεν[] ειμεν και ευεργεταν αυτον και εκ[]νους αυτου τας πολιος τας Μεγαρ[] κατα τ[] νομον ει δε κα δοξηι, αγγραψ[] αυτον ο γραμματευς του δαμου ε[]λαι λιθιναι και ανθετω εις το Ολυμ[]"
IG VII,14,143490,"[ ]
Megaris — Megara — early 3rd c. BC",Megara,300,250,FALSE,TRUE,TRUE,300,300,300,"επι []σι[]ε[] Απ[]λ[]ωνιδα, εγραμματευε βουλαι και δα[]ωι Χρυσανθιδας Απολ[]οδω[]ου, εστραταγουν Πυθο[]λη[] Ευγε[]τα, Πα[]τ[]κλης Νικοδαμου, Στρατοπειθης Α[]ποκρατεος, Πασιαδας,  Ηροδω[]ς Διωνος επειδη Αριστανδρος Θαργηλιου Αλικαρνασσευς ευνους εων διατελει τωι δαμωι τωι Μεγαρεων και χρειας []αρεχεται τοις δεομενοις αει Μεγαρεων· αγαθαι τυχαι, δεδοχθαι ται βουλαι και τωι δαμωι προξενον ειμεγ και ευεργεταν αυτογ και εκγονους τας πολιος τας Μεγαρεω[] δε αυτωι ασυλιαγ και κατα γαγ και κατα θαλασσαγ και εμ πολεμωι και εν ειραναι []αι ο[]κιας εμπασιν το δε δογμα τοδε αγγραψατω ο γραμματευς του δαμου εις σταλαν λιθιναν και ανθετω εις το Ολυμπιειον"
IG VII,15,143491,"[ ]
Megaris — Megara — 192-159 BC",Megara,192,159,FALSE,TRUE,TRUE,200,200,200,"συναρχιαι προεβουλευσαντο ποτι τε τους αισιμνατα[] βουλαν και τον δαμον· επειδη Ικεσιος Μητροδ[] Εφεσιος  ο κατασταθεις επ’ Αιγινας υπ[][]ιλεος Ευμενεος διατελει ταν πασαν σ[]δαν [][] του δαμου το[] Μ[]γαρεων, []υθεν [] []ΤΩ[]"
IG VII,21,143497,"[ ]
Megaris — Megara — early 2nd c. BC",Megara,200,150,FALSE,TRUE,TRUE,200,200,200,"Ευρυφαων Ευθυμου ελεξε· {Ε} δεδοχθαι τοις συνεδροις και []ωι δαμωι· επειδη αποστειλαντων αμων πρεσβεις []ς Μεγαρα περι δικαστηριων αιτησιος, Μεγαρεις δε βουλομεν[] []ιατηρειν ταν δια προγονων υπαρχουσαν φιλιαν ταις πολεσ[] []τ’ αλλαλας εδωκαν δικαστας και υπογραμματεα ανδρας καλους και αγαθους, οιτινες παραγενομενοι ταν τ[] παρεπιδαμιαν και αναστροφαν εποιησαντο αξιως εκατ[]ραν ταν πολιων, και τους εχοντας τας δικας συνελυσαν κα[] εις ομονοιαν κατεστασαν σπουδας και φιλοτιμιας ουθεν ελλειποντες, ας δε και διεδικαξαν δικας, εποιησαντο δ[] τας κρισεις κατα τους νομους τας πολιος Ορχομενιων και κατα το διαγραμμα αξιως τας ενχειρισθεισας αυτοις πιστιο[]· οπως ουν και Ορχομενιοι []ανεροι []ωντι τιμας και χαριτας αποδιδοντες τας καταξιας, δεδοχθαι τοις συνεδροις κα[] τωι δαμωι, επαινεσαι τον δαμον τον Μεγαρεων εφ’ η εχει ευνοιαι ποτι ταν πολιν Ορχομενι[]ν,   στεφανωσαι δ[] αυτον χρυσεωι στεφανωι· επαινεσαι δε και τους δικαστα[], Υβριαν Πρατιχου, {Ι} Θαλιον Απελλεα, και τον υπογραμματεα Ευκλην Ευκλεος,    και στεφανωσαι εκαστον αυτων χρυσε[] στεφανωι αρετας ενεκεν και δικαιοσυνας ας εποιησαντο εν ται δικαιονομιαι ειμεν δε αυτους προξενους τας πολι[] Ορχομενιων και αυτους και εκγονους, και ειμεν αυτοις ισοτελειαν και ασυλιαν και πολεμου και ειρανας ουσας και []τα γαν και κατα θαλασσαν, και ταλλα παντα καθαπερ και τοι[] αλλοις προξενοις και ευεργεταις τας πολιος Ορχομενι[] γεγραπται· καλεσαι δε αυτους και επι ξενια εις πρυτανε[] επι ταν κοιναν εστιαν αναγραψατωσαν δε τοι πολεμα[] τοδε το ψαφισμα εις σταλαν λι[]ι αναθετωσαν εν αγοραι εις τον επιφ[]ν· κα[] το γενομενον αναλωμα δοτω ο ταμ[]ρχομενιω[] και ταν πολιν Μεγαρεων τ[]η[]τησ[]τας και αναγραψαντας τοδε το ψαφισμα εις σταλαν λιθιναν αναθεμεν εις τον επιφανεστατον τοπον, επαγορευσαι δε τους στεφανους εν τοις Διονυσιοις, οις συντελουντι Μεγαρεις, το καρυγμα τοδε· α πολις Ορχομενιων στεφανοι τον δαμον τον Μεγαρεων χρυσεωι {Σ} στεφανωι αρετας ενεκεν και δικαιοσυνας τας εις αυταν, στεφανοι δε και τους δικαστας {και τους δικαστας} Υβριαν Πρατιχου, Θαλιον Απελλεα και τον γραμματεα Ευκλην Ευκλεος εκαστον αυτων χρυσεωι στεφανωι αρετας ενεκεν και δικαιοσυνας τας εις Ορχομενιους"
IG VII,27,143503,"[ ]
Megaris — Megara — 223-192 BC",Megara,223,192,TRUE,TRUE,TRUE,300,200,300,"αρχοντος Κλειμαχου, εν δε Ογχηστωι Ποτιδαιχου,      επολεμαρχουν Ηρακλειτος Κνιφα, Απολλοδωρος Φιλωνος, Αριστονικος Αγαθοκλεος, Αλκαιος Τελεσια, Δαματριος Ευδαμου, τοιδε απηλθον εξ εφηβων      εις τα ταγματα· Αγελαος Ηροτιμου, Αριστων Μυρτιλου, Μεγυλλος Κοροιβου, Πολυδευκειδας Θεδωρου, Αγολαος Αριγνωτου, Ασκλαπιων Νικωνος, Χαριδαμος Διοδω[]υ, Η[]οδοτος Θεδωρου, Ματροδωρος Αντιφιλου, Αγεμαχος Χαριλαου, ․․․․․․ος Παιανιχου, Μελ[]ιων Φιλλεα, Απολλοδωρος Ολυμπιχου, Διοκλειδας Χαριδαμου, Μελισσιων Ματροξενου, Σωκλ[]ας Ηρακων[]"
